   0.00000000       1.00000000    
   10.1010103      0.245000020    
   20.2020206       2.60000005E-02
   30.3030300       1.00000005E-03
   40.4040413       0.00000000    
   50.5050507       0.00000000    
   60.6060600       0.00000000    
   70.7070694       0.00000000    
   80.8080826       0.00000000    
   90.9090881       0.00000000    
   101.010101       0.00000000    
   111.111115       0.00000000    
   121.212120       0.00000000    
   131.313126       0.00000000    
   141.414139       0.00000000    
   151.515152       0.00000000    
   161.616165       0.00000000    
   171.717178       0.00000000    
   181.818176       0.00000000    
   191.919189       0.00000000    
   202.020203       0.00000000    
   212.121216       0.00000000    
   222.222229       0.00000000    
   232.323227       0.00000000    
   242.424240       0.00000000    
   252.525253       0.00000000    
   262.626251       0.00000000    
   272.727264       0.00000000    
   282.828278       0.00000000    
   292.929291       0.00000000    
   303.030304       0.00000000    
   313.131317       0.00000000    
   323.232330       0.00000000    
   333.333344       0.00000000    
   343.434357       0.00000000    
   353.535339       0.00000000    
   363.636353       0.00000000    
   373.737366       0.00000000    
   383.838379       0.00000000    
   393.939392       0.00000000    
   404.040405       0.00000000    
   414.141418       0.00000000    
   424.242432       0.00000000    
   434.343445       0.00000000    
   444.444458       0.00000000    
   454.545441       0.00000000    
   464.646454       0.00000000    
   474.747467       0.00000000    
   484.848480       0.00000000    
   494.949493       0.00000000    
   505.050507       0.00000000    
   515.151489       0.00000000    
   525.252502       0.00000000    
   535.353516       0.00000000    
   545.454529       0.00000000    
   555.555542       0.00000000    
   565.656555       0.00000000    
   575.757568       0.00000000    
   585.858582       0.00000000    
   595.959595       0.00000000    
   606.060608       0.00000000    
   616.161621       0.00000000    
   626.262634       0.00000000    
   636.363647       0.00000000    
   646.464661       0.00000000    
   656.565674       0.00000000    
   666.666687       0.00000000    
   676.767700       0.00000000    
   686.868713       0.00000000    
   696.969727       0.00000000    
   707.070679       0.00000000    
   717.171692       0.00000000    
   727.272705       0.00000000    
   737.373718       0.00000000    
   747.474731       0.00000000    
   757.575745       0.00000000    
   767.676758       0.00000000    
   777.777771       0.00000000    
   787.878784       0.00000000    
   797.979797       0.00000000    
   808.080811       0.00000000    
   818.181824       0.00000000    
   828.282837       0.00000000    
   838.383850       0.00000000    
   848.484863       0.00000000    
   858.585876       0.00000000    
   868.686890       0.00000000    
   878.787903       0.00000000    
   888.888916       0.00000000    
   898.989929       0.00000000    
   909.090881       0.00000000    
   919.191895       0.00000000    
   929.292908       0.00000000    
   939.393921       0.00000000    
   949.494934       0.00000000    
   959.595947       0.00000000    
   969.696960       0.00000000    
   979.797974       0.00000000    
   989.898987       0.00000000    
   1000.00000       0.00000000    
   0.00000000       1.00000000    
   10.1010103      0.312446892    
   20.2020206       4.33624387E-02
   30.3030300       2.44307518E-03
   40.4040413       5.33461571E-05
   50.5050507       4.17232513E-07
   60.6060600       0.00000000    
   70.7070694       0.00000000    
   80.8080826       0.00000000    
   90.9090881       0.00000000    
   101.010101       0.00000000    
   111.111115       0.00000000    
   121.212120       0.00000000    
   131.313126       0.00000000    
   141.414139       0.00000000    
   151.515152       0.00000000    
   161.616165       0.00000000    
   171.717178       0.00000000    
   181.818176       0.00000000    
   191.919189       0.00000000    
   202.020203       0.00000000    
   212.121216       0.00000000    
   222.222229       0.00000000    
   232.323227       0.00000000    
   242.424240       0.00000000    
   252.525253       0.00000000    
   262.626251       0.00000000    
   272.727264       0.00000000    
   282.828278       0.00000000    
   292.929291       0.00000000    
   303.030304       0.00000000    
   313.131317       0.00000000    
   323.232330       0.00000000    
   333.333344       0.00000000    
   343.434357       0.00000000    
   353.535339       0.00000000    
   363.636353       0.00000000    
   373.737366       0.00000000    
   383.838379       0.00000000    
   393.939392       0.00000000    
   404.040405       0.00000000    
   414.141418       0.00000000    
   424.242432       0.00000000    
   434.343445       0.00000000    
   444.444458       0.00000000    
   454.545441       0.00000000    
   464.646454       0.00000000    
   474.747467       0.00000000    
   484.848480       0.00000000    
   494.949493       0.00000000    
   505.050507       0.00000000    
   515.151489       0.00000000    
   525.252502       0.00000000    
   535.353516       0.00000000    
   545.454529       0.00000000    
   555.555542       0.00000000    
   565.656555       0.00000000    
   575.757568       0.00000000    
   585.858582       0.00000000    
   595.959595       0.00000000    
   606.060608       0.00000000    
   616.161621       0.00000000    
   626.262634       0.00000000    
   636.363647       0.00000000    
   646.464661       0.00000000    
   656.565674       0.00000000    
   666.666687       0.00000000    
   676.767700       0.00000000    
   686.868713       0.00000000    
   696.969727       0.00000000    
   707.070679       0.00000000    
   717.171692       0.00000000    
   727.272705       0.00000000    
   737.373718       0.00000000    
   747.474731       0.00000000    
   757.575745       0.00000000    
   767.676758       0.00000000    
   777.777771       0.00000000    
   787.878784       0.00000000    
   797.979797       0.00000000    
   808.080811       0.00000000    
   818.181824       0.00000000    
   828.282837       0.00000000    
   838.383850       0.00000000    
   848.484863       0.00000000    
   858.585876       0.00000000    
   868.686890       0.00000000    
   878.787903       0.00000000    
   888.888916       0.00000000    
   898.989929       0.00000000    
   909.090881       0.00000000    
   919.191895       0.00000000    
   929.292908       0.00000000    
   939.393921       0.00000000    
   949.494934       0.00000000    
   959.595947       0.00000000    
   969.696960       0.00000000    
   979.797974       0.00000000    
   989.898987       0.00000000    
   1000.00000       0.00000000    
