   0.00000000       0.00000000    
   125.000000       0.00000000    
   250.000000       0.00000000    
   375.000000       0.00000000    
   500.000000       0.00000000    
   625.000000       0.00000000    
   750.000000       0.00000000    
   875.000000       0.00000000    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   125.000000       2.11299539    
   250.000000      0.124193430    
   375.000000       1.76846981E-03
   500.000000       5.96046448E-06
   625.000000       0.00000000    
   750.000000       0.00000000    
   875.000000       0.00000000    
   1000.00000       0.00000000    
