   0.00000000       0.00000000    
   200.000000       0.00000000    
   400.000000       0.00000000    
   600.000000       0.00000000    
   800.000000       0.00000000    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   200.000000       3.71093321    
   400.000000      0.736382604    
   600.000000       7.29036331E-02
   800.000000       3.46601009E-03
   1000.00000       7.74860382E-05
   0.00000000       10.0000000    
   200.000000       0.00000000    
   400.000000       0.00000000    
   600.000000       0.00000000    
   800.000000       0.00000000    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   200.000000       5.27089214    
   400.000000       2.05903244    
   600.000000      0.577795506    
   800.000000      0.114120245    
   1000.00000       1.56539679E-02
   0.00000000       10.0000000    
   200.000000       9.00000000    
   400.000000       0.00000000    
   600.000000       0.00000000    
   800.000000       0.00000000    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   200.000000       6.05576611    
   400.000000       3.01699591    
   600.000000       1.21335268    
   800.000000      0.388671160    
   1000.00000       9.82326269E-02
   0.00000000       10.0000000    
   200.000000       1.80000019    
   400.000000       8.09999943    
   600.000000       0.00000000    
   800.000000       0.00000000    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   200.000000       6.54720783    
   400.000000       3.71093321    
   600.000000       1.79712474    
   800.000000      0.736382604    
   1000.00000      0.253472924    
   0.00000000       10.0000000    
   200.000000       14.8499994    
   400.000000      -4.85999870    
   600.000000       7.28999949    
   800.000000       0.00000000    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   200.000000       6.89156532    
   400.000000       4.23710823    
   600.000000       2.30139375    
   800.000000       1.09598637    
   1000.00000      0.455002785    
   0.00000000       10.0000000    
   200.000000      -7.25399780    
   400.000000       23.8139973    
   600.000000      -10.2059975    
   800.000000       6.56099939    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   200.000000       7.15000629    
   400.000000       4.65208817    
   600.000000       2.73321676    
   800.000000       1.44127011    
   1000.00000      0.678891540    
   0.00000000       10.0000000    
   200.000000       36.2357941    
   400.000000      -34.7651939    
   600.000000       35.5022926    
   800.000000      -14.4341965    
   1000.00000       0.00000000    
   0.00000000       10.0000000    
   200.000000       7.35316706    
